Date,Asset,Active_Addresses,Tx_Count,Transfer_Volume_USD,Hash_Rate,Network_Cap_USD
2024-03-12,BTC-USD,1016389,344882,,,1403836996419.445
2024-03-13,BTC-USD,1093495,387845,,,1436314177938.6284
2024-03-14,BTC-USD,1000634,330080,,,1405397203963.9863
2024-03-15,BTC-USD,963220,311078,,,1364563991872.797
2024-03-16,BTC-USD,916345,355299,,,1286174217035.593
2024-03-17,BTC-USD,861558,365645,,,1342284214005.9248
2024-03-18,BTC-USD,910571,417117,,,1332237494666.7705
2024-03-19,BTC-USD,974102,459004,,,1218251084304.752
2024-03-20,BTC-USD,942142,360623,,,1333885263897.7363
2024-03-21,BTC-USD,819742,328692,,,1286880964052.164
2024-03-22,BTC-USD,915500,347556,,,1248237492815.0354
2024-03-23,BTC-USD,908728,315648,,,1265499269578.2336
2024-03-24,BTC-USD,918817,331993,,,1323148747346.792
2024-03-25,BTC-USD,918815,320633,,,1377329438014.7817
2024-03-26,BTC-USD,851577,313314,,,1377958914921.447
2024-03-27,BTC-USD,865580,358499,,,1362223531385.005
2024-03-28,BTC-USD,942681,433584,,,1392950313815.1062
2024-03-29,BTC-USD,847610,451776,,,1375119172323.9653
2024-03-30,BTC-USD,826192,486300,,,1370190408232.7249
2024-03-31,BTC-USD,691124,315001,,,1401022109461.656
2024-04-01,BTC-USD,970510,330165,,,1372845320592.963
2024-04-02,BTC-USD,953501,358331,,,1289150894904.9507
2024-04-03,BTC-USD,965290,369696,,,1300942909083.0212
2024-04-04,BTC-USD,978380,324609,,,1346404337707.1921
2024-04-05,BTC-USD,950040,346357,,,1335976840644.8728
2024-04-06,BTC-USD,907389,433426,,,1360265973337.5532
2024-04-07,BTC-USD,833045,526443,,,1365388593961.6086
2024-04-08,BTC-USD,896193,454644,,,1411110586059.4548
2024-04-09,BTC-USD,890535,450513,,,1359260007106.1987
2024-04-10,BTC-USD,846297,538372,,,1388940357095.897
2024-04-11,BTC-USD,748021,479937,,,1378511306220.9265
2024-04-12,BTC-USD,832502,441977,,,1320543247051.6003
2024-04-13,BTC-USD,869723,510750,,,1270492985833.1172
2024-04-14,BTC-USD,839158,468144,,,1292151526364.2095
2024-04-15,BTC-USD,813736,503794,,,1247813165529.8499
2024-04-16,BTC-USD,941086,453968,,,1255585004528.3425
2024-04-17,BTC-USD,794595,385424,,,1207201304926.8154
2024-04-18,BTC-USD,823945,416810,,,1250290039869.588
2024-04-19,BTC-USD,880733,398632,,,1255319975339.04
2024-04-20,BTC-USD,509709,630654,,,1277895532215.4429
2024-04-21,BTC-USD,565959,644793,,,1279109157045.1768
2024-04-22,BTC-USD,659537,673406,,,1318052855171.249
2024-04-23,BTC-USD,547174,928131,,,1307075893683.7517
2024-04-24,BTC-USD,835569,600768,,,1263882566632.7507
2024-04-25,BTC-USD,818807,525222,,,1270318817448.1624
2024-04-26,BTC-USD,847289,440854,,,1255815635501.8833
2024-04-27,BTC-USD,856864,459297,,,1248987882000.5325
2024-04-28,BTC-USD,707117,480244,,,1240140042894.858
2024-04-29,BTC-USD,856192,400991,,,1258475557385.6252
2024-04-30,BTC-USD,827915,501881,,,1194069248252.2043
2024-05-01,BTC-USD,781183,477225,,,1144969805261.1355
2024-05-02,BTC-USD,744998,563418,,,1165247264400.3933
2024-05-03,BTC-USD,731936,437975,,,1240373492062.4695
2024-05-04,BTC-USD,613171,668343,,,1258076134304.8257
2024-05-05,BTC-USD,573428,626139,,,1261776217571.7017
2024-05-06,BTC-USD,670316,507965,,,1245266971187.337
2024-05-07,BTC-USD,702887,373579,,,1228922316589.07
2024-05-08,BTC-USD,697417,453934,,,1202993674653.4016
2024-05-09,BTC-USD,671205,521126,,,1240822352263.6616
2024-05-10,BTC-USD,606931,720578,,,1199451802640.4268
2024-05-11,BTC-USD,612137,712455,,,1198436760485.3406
2024-05-12,BTC-USD,573640,562310,,,1210038071267.0505
2024-05-13,BTC-USD,746125,541770,,,1238739810860.9
2024-05-14,BTC-USD,686207,422749,,,1212540748352.6196
2024-05-15,BTC-USD,714393,499145,,,1305663490423.4849
2024-05-16,BTC-USD,689540,481822,,,1285751959588.0232
2024-05-17,BTC-USD,743911,564502,,,1319020493592.986
2024-05-18,BTC-USD,650957,399736,,,1319464124823.7952
2024-05-19,BTC-USD,637953,641786,,,1305348788162.1487
2024-05-20,BTC-USD,706063,632582,,,1402758099414.36
2024-05-21,BTC-USD,746087,544407,,,1383383873548.006
2024-05-22,BTC-USD,709347,587003,,,1360911099802.7354
2024-05-23,BTC-USD,728396,736406,,,1335015492496.5051
2024-05-24,BTC-USD,663534,739561,,,1351802183524.9346
2024-05-25,BTC-USD,591356,844733,,,1365112585433.804
2024-05-26,BTC-USD,538911,852881,,,1348641220725.702
2024-05-27,BTC-USD,612909,549315,,,1366456821776.78
2024-05-28,BTC-USD,653177,594169,,,1346682624470.3232
2024-05-29,BTC-USD,559784,721240,,,1331764329620.136
2024-05-30,BTC-USD,649063,510008,,,1347381651646.683
2024-05-31,BTC-USD,656289,713689,,,1327752245108.245
2024-06-01,BTC-USD,570980,737521,,,1334414955080.0835
2024-06-02,BTC-USD,536181,729457,,,1336240533927.6711
2024-06-03,BTC-USD,689745,758731,,,1356529467104.4695
2024-06-04,BTC-USD,637180,636795,,,1390471342294.432
2024-06-05,BTC-USD,592424,562197,,,1401009939445.891
2024-06-06,BTC-USD,624088,602842,,,1395147734909.9626
2024-06-07,BTC-USD,583336,250713,,,1366594140735.1128
2024-06-08,BTC-USD,772154,529506,,,1366078592262.9685
2024-06-09,BTC-USD,609844,761292,,,1372693139520.2039
2024-06-10,BTC-USD,684041,661124,,,1369213276623.9949
2024-06-11,BTC-USD,684207,469892,,,1327892843551.052
2024-06-12,BTC-USD,677849,690905,,,1344590981955.8423
2024-06-13,BTC-USD,613255,729876,,,1316427135683.067
2024-06-14,BTC-USD,606488,599059,,,1300658337179.108
2024-06-15,BTC-USD,635369,447381,,,1305076332518.8728
2024-06-16,BTC-USD,735939,452652,,,1313344170121.058
2024-06-17,BTC-USD,724644,465013,,,1310638614936.662
2024-06-18,BTC-USD,733498,605888,,,1283627261670.329
2024-06-19,BTC-USD,622245,635236,,,1279053591186.5366
2024-06-20,BTC-USD,661281,528366,,,1279454884177.93
2024-06-21,BTC-USD,719280,592761,,,1263481239279.2856
2024-06-22,BTC-USD,639305,681231,,,1266904515441.6245
2024-06-23,BTC-USD,511478,497676,,,1248923864108.922
2024-06-24,BTC-USD,756391,525488,,,1188106947758.8867
2024-06-25,BTC-USD,631668,550745,,,1217325575193.919
2024-06-26,BTC-USD,659381,465408,,,1198712185856.7195
2024-06-27,BTC-USD,741302,427935,,,1214027045201.079
2024-06-28,BTC-USD,752964,595003,,,1189077674566.551
2024-06-29,BTC-USD,720705,703622,,,1200662758639.697
2024-06-30,BTC-USD,653363,518698,,,1237638479045.0432
2024-07-01,BTC-USD,907181,596143,,,1239088312485.8093
2024-07-02,BTC-USD,750376,608523,,,1223207576249.1216
2024-07-03,BTC-USD,769767,536681,,,1187497690834.3545
2024-07-04,BTC-USD,715636,535655,,,1132341877598.4685
2024-07-05,BTC-USD,694964,493163,,,1118612820894.606
2024-07-06,BTC-USD,720587,656568,,,1148978860522.4868
2024-07-07,BTC-USD,594423,684693,,,1106667719773.1875
2024-07-08,BTC-USD,798942,586774,,,1118121839034.7312
2024-07-09,BTC-USD,762581,644607,,,1143582599028.2349
2024-07-10,BTC-USD,646708,632748,,,1138490509268.5652
2024-07-11,BTC-USD,646553,646591,,,1130344087896.4204
2024-07-12,BTC-USD,708446,659272,,,1141247236802.8015
2024-07-13,BTC-USD,601071,733907,,,1170269292685.8416
2024-07-14,BTC-USD,751254,588547,,,1203557535228.1936
2024-07-15,BTC-USD,787506,544485,,,1276962300259.14
2024-07-16,BTC-USD,746639,536502,,,1284568316160.6465
2024-07-17,BTC-USD,729938,617766,,,1266501997732.3315
2024-07-18,BTC-USD,764574,435804,,,1262245674295.565
2024-07-19,BTC-USD,755308,507835,,,1316950533921.2432
2024-07-20,BTC-USD,673407,696460,,,1325462534018.3325
2024-07-21,BTC-USD,607493,858284,,,1342684327868.0134
2024-07-22,BTC-USD,749350,827992,,,1332434998137.292
2024-07-23,BTC-USD,671794,827733,,,1300531918961.3372
2024-07-24,BTC-USD,681137,601149,,,1289452069316.2412
2024-07-25,BTC-USD,713877,708129,,,1296759680321.8955
2024-07-26,BTC-USD,715636,458448,,,1340008042854.506
2024-07-27,BTC-USD,694649,454253,,,1343299057385.0393
2024-07-28,BTC-USD,578686,756828,,,1345171498943.8967
2024-07-29,BTC-USD,794379,821955,,,1319487462592.1409
2024-07-30,BTC-USD,673555,670957,,,1306095087232.0293
2024-07-31,BTC-USD,740485,578053,,,1276596836711.3477
2024-08-01,BTC-USD,772675,532152,,,1286244065719.2227
2024-08-02,BTC-USD,764749,410307,,,1213817797251.566
2024-08-03,BTC-USD,692352,502369,,,1197690043760.8433
2024-08-04,BTC-USD,668340,526479,,,1150707429146.879
2024-08-05,BTC-USD,817104,550851,,,1072529021264.8894
2024-08-06,BTC-USD,729981,483465,,,1106180699377.314
2024-08-07,BTC-USD,714826,381999,,,1088088938095.4432
2024-08-08,BTC-USD,722252,485878,,,1221911146638.464
2024-08-09,BTC-USD,705635,394215,,,1198490907345.185
2024-08-10,BTC-USD,594175,556497,,,1201488224323.9707
2024-08-11,BTC-USD,630696,641944,,,1161341917394.8513
2024-08-12,BTC-USD,714520,442326,,,1172382636726.98
2024-08-13,BTC-USD,706882,582647,,,1194954421029.1013
2024-08-14,BTC-USD,662757,510189,,,1161508436746.0671
2024-08-15,BTC-USD,715632,658114,,,1137919278895.1729
2024-08-16,BTC-USD,700335,581170,,,1163274113459.3052
2024-08-17,BTC-USD,612305,706066,,,1172923422382.6035
2024-08-18,BTC-USD,588717,758170,,,1160683488749.228
2024-08-19,BTC-USD,687027,560243,,,1172914231316.018
2024-08-20,BTC-USD,696903,715687,,,1167251872460.36
2024-08-21,BTC-USD,711700,684872,,,1206957302716.6252
2024-08-22,BTC-USD,719227,797502,,,1192406173923.517
2024-08-23,BTC-USD,694990,799006,,,1265733883467.168
2024-08-24,BTC-USD,611271,797698,,,1264114353900.488
2024-08-25,BTC-USD,539499,703385,,,1273515741882.9749
2024-08-26,BTC-USD,656542,606871,,,1243636765954.651
2024-08-27,BTC-USD,685194,676465,,,1175828958505.758
2024-08-28,BTC-USD,740845,721912,,,1167027678458.6707
2024-08-29,BTC-USD,723280,525910,,,1171771866967.5942
2024-08-30,BTC-USD,826297,548197,,,1167910930786.7915
2024-08-31,BTC-USD,670825,695519,,,1164323996819.61
2024-09-01,BTC-USD,660770,656333,,,1132538921721.956
2024-09-02,BTC-USD,717673,739986,,,1168312845795.648
2024-09-03,BTC-USD,699302,592324,,,1138297029175.8743
2024-09-04,BTC-USD,699461,728756,,,1146137641743.4744
2024-09-05,BTC-USD,734546,714387,,,1108236739981.0042
2024-09-06,BTC-USD,726287,665444,,,1063349406183.8052
2024-09-07,BTC-USD,606660,794571,,,1067869086202.0573
2024-09-08,BTC-USD,596940,906655,,,1083556715258.8136
2024-09-09,BTC-USD,736827,570838,,,1128547518526.8225
2024-09-10,BTC-USD,733172,556413,,,1139015466135.6826
2024-09-11,BTC-USD,662704,408991,,,1133991945926.9812
2024-09-12,BTC-USD,775748,561823,,,1148151626487.3196
2024-09-13,BTC-USD,794367,422965,,,1195824511492.5513
2024-09-14,BTC-USD,688474,637192,,,1185386846216.0225
2024-09-15,BTC-USD,643849,730022,,,1168085465734.0293
2024-09-16,BTC-USD,746172,486773,,,1150280600030.6746
2024-09-17,BTC-USD,732953,551806,,,1190031170202.8845
2024-09-18,BTC-USD,720313,535050,,,1211156711137.1653
2024-09-19,BTC-USD,746741,449403,,,1244536027989.0344
2024-09-20,BTC-USD,822445,524801,,,1247712645343.231
2024-09-21,BTC-USD,665209,564640,,,1251962918584.1355
2024-09-22,BTC-USD,595289,629903,,,1256024783427.4387
2024-09-23,BTC-USD,796781,573531,,,1251392097859.85
2024-09-24,BTC-USD,749184,531570,,,1271313129462.337
2024-09-25,BTC-USD,713234,504605,,,1245988223233.761
2024-09-26,BTC-USD,721855,483781,,,1285496061106.9304
2024-09-27,BTC-USD,751618,434448,,,1299551877858.9436
2024-09-28,BTC-USD,649697,521838,,,1299634003244.5647
2024-09-29,BTC-USD,680061,685081,,,1296647099791.2417
2024-09-30,BTC-USD,732082,593815,,,1250084222714.1135
2024-10-01,BTC-USD,863700,624352,,,1202652137478.4417
2024-10-02,BTC-USD,711643,599545,,,1199279596723.505
2024-10-03,BTC-USD,737116,574536,,,1200873514750.2053
2024-10-04,BTC-USD,784413,571667,,,1226346035907.7808
2024-10-05,BTC-USD,608641,759113,,,1225939409986.7307
2024-10-06,BTC-USD,610738,744069,,,1240978188262.51
2024-10-07,BTC-USD,719501,717392,,,1233629090802.9285
2024-10-08,BTC-USD,822783,711462,,,1227926230938.8872
2024-10-09,BTC-USD,668278,534258,,,1198084020487.346
2024-10-10,BTC-USD,679738,759342,,,1190322842678.6824
2024-10-11,BTC-USD,718986,631180,,,1234653841758.9736
2024-10-12,BTC-USD,606243,732389,,,1249315889028.0068
2024-10-13,BTC-USD,609844,643752,,,1240577394495.5432
2024-10-14,BTC-USD,722649,609666,,,1306437310355.3203
2024-10-15,BTC-USD,787245,648296,,,1323158084525.4727
2024-10-16,BTC-USD,614677,722995,,,1337598426066.1377
2024-10-17,BTC-USD,765780,637858,,,1331205778724.287
2024-10-18,BTC-USD,723986,471530,,,1352044329417.828
2024-10-19,BTC-USD,685573,738236,,,1351436024579.4995
2024-10-20,BTC-USD,688498,785369,,,1364411911597.1309
2024-10-21,BTC-USD,717571,837363,,,1333370812454.5571
2024-10-22,BTC-USD,639877,696851,,,1333109112878.5735
2024-10-23,BTC-USD,740774,655119,,,1317749059876.3137
2024-10-24,BTC-USD,656927,700022,,,1347116211228.2568
2024-10-25,BTC-USD,859095,503588,,,1310184157590.396
2024-10-26,BTC-USD,727063,603956,,,1325277793277.3464
2024-10-27,BTC-USD,654362,695610,,,1344626789947.3325
2024-10-28,BTC-USD,756668,713082,,,1381489809812.0127
2024-10-29,BTC-USD,831182,617786,,,1437215455136.4832
2024-10-30,BTC-USD,794409,674680,,,1432735109920.4976
2024-10-31,BTC-USD,789382,562286,,,1391573641948.6345
2024-11-01,BTC-USD,819093,547824,,,1374134861457.608
2024-11-02,BTC-USD,690705,540251,,,1369381390768.1792
2024-11-03,BTC-USD,627617,455287,,,1359542591577.401
2024-11-04,BTC-USD,811710,462249,,,1340516077446.8154
2024-11-05,BTC-USD,768957,457869,,,1375333854518.3318
2024-11-06,BTC-USD,894241,500965,,,1497164174352.868
2024-11-07,BTC-USD,792482,567009,,,1502665235112.8457
2024-11-08,BTC-USD,848426,481877,,,1513284018479.047
2024-11-09,BTC-USD,654475,587132,,,1519089160917.0645
2024-11-10,BTC-USD,793243,553582,,,1590532816418.8228
2024-11-11,BTC-USD,941403,461089,,,1757729564966.6409
2024-11-12,BTC-USD,1007782,502742,,,1741722501527.2258
2024-11-13,BTC-USD,859128,570985,,,1787666712260.7617
2024-11-14,BTC-USD,839766,503550,,,1725089533526.0042
2024-11-15,BTC-USD,886479,559376,,,1802971685081.548
2024-11-16,BTC-USD,802492,608007,,,1791712543259.2979
2024-11-17,BTC-USD,717710,598836,,,1775241125510.354
2024-11-18,BTC-USD,796834,676948,,,1792194846112.7312
2024-11-19,BTC-USD,757888,815851,,,1825214331192.41
2024-11-20,BTC-USD,750264,669311,,,1862965160745.666
2024-11-21,BTC-USD,977195,480041,,,1949777589238.2932
2024-11-22,BTC-USD,902930,539627,,,1957593180961.8809
2024-11-23,BTC-USD,877099,451335,,,1933272806307.216
2024-11-24,BTC-USD,790852,463815,,,1938718690784.532
2024-11-25,BTC-USD,956417,598037,,,1847012865185.4243
2024-11-26,BTC-USD,790710,475347,,,1818015620103.3584
2024-11-27,BTC-USD,800136,462955,,,1899452843747.8716
2024-11-28,BTC-USD,754947,523444,,,1894525715473.941
2024-11-29,BTC-USD,767132,348672,,,1927431540403.9873
2024-11-30,BTC-USD,828664,633055,,,1908971954209.812
2024-12-01,BTC-USD,739652,698852,,,1928927963341.32
2024-12-02,BTC-USD,925715,310261,,,1894468683534.5496
2024-12-03,BTC-USD,918415,437755,,,1900144891598.9807
2024-12-04,BTC-USD,887569,503460,,,1957769580344.108
2024-12-05,BTC-USD,968792,509543,,,1918815845330.0728
2024-12-06,BTC-USD,872253,433339,,,1978302063761.216
2024-12-07,BTC-USD,798958,443750,,,1978833208148.32
2024-12-08,BTC-USD,851865,419481,,,1995134647453.3623
2024-12-09,BTC-USD,915304,401306,,,1927714706540.8667
2024-12-10,BTC-USD,985635,441945,,,1916781784711.18
2024-12-11,BTC-USD,858578,482129,,,2005399870980.495
2024-12-12,BTC-USD,883811,471573,,,1981310308332.672
2024-12-13,BTC-USD,936834,527292,,,2005097135868.2256
2024-12-14,BTC-USD,774578,523313,,,2006672700085.4917
2024-12-15,BTC-USD,789756,370567,,,2069758175682.208
2024-12-16,BTC-USD,952348,412496,,,2095627894157.28
2024-12-17,BTC-USD,829977,417545,,,2100824937855.9956
2024-12-18,BTC-USD,890898,415402,,,1989090947935.3596
2024-12-19,BTC-USD,861604,437556,,,1934241071545.3303
2024-12-20,BTC-USD,882836,391262,,,1932711114045.7793
2024-12-21,BTC-USD,744752,334464,,,1922372144875.56
2024-12-22,BTC-USD,758970,332182,,,1883930144105.8357
2024-12-23,BTC-USD,804969,298335,,,1877074081164.9585
2024-12-24,BTC-USD,763920,323103,,,1953087683978.236
2024-12-25,BTC-USD,702219,407080,,,1964968046631.85
2024-12-26,BTC-USD,739743,298230,,,1893583393961.5796
2024-12-27,BTC-USD,846364,348548,,,1865743053845.5872
2024-12-28,BTC-USD,704798,291855,,,1883678618362.4536
2024-12-29,BTC-USD,727603,432661,,,1850733848828.8896
2024-12-30,BTC-USD,812462,362074,,,1832275661275.792
2024-12-31,BTC-USD,780332,315699,,,1849474353083.6064
2020-01-01,DOGE-USD,42336,28424,,,247681957.71521825
2020-01-02,DOGE-USD,52840,29685,,,240193171.2805416
2020-01-03,DOGE-USD,68976,30171,,,243097479.03289536
2020-01-04,DOGE-USD,70109,30308,,,247201189.178306
2020-01-05,DOGE-USD,44513,31554,,,257439214.91751197
2020-01-06,DOGE-USD,49482,32560,,,260560621.77694157
2020-01-07,DOGE-USD,48531,30846,,,265400492.4844444
2020-01-08,DOGE-USD,47835,30589,,,258963193.92881048
2020-01-09,DOGE-USD,47386,32988,,,264486633.93022504
2020-01-10,DOGE-USD,46833,33013,,,271306694.0257717
2020-01-11,DOGE-USD,47246,32465,,,263041622.1457453
2020-01-12,DOGE-USD,46733,33739,,,268293038.85339972
2020-01-13,DOGE-USD,47645,33635,,,263732058.908788
2020-01-14,DOGE-USD,47153,33229,,,288125610.0522909
2020-01-15,DOGE-USD,49980,34931,,,287342128.5326817
2020-01-16,DOGE-USD,49025,34369,,,285734803.94887275
2020-01-17,DOGE-USD,50168,36249,,,301381746.0662566
2020-01-18,DOGE-USD,45811,30955,,,315077017.3359209
2020-01-19,DOGE-USD,46257,30677,,,288784614.17436004
2020-01-20,DOGE-USD,45728,32264,,,290847830.2635746
2020-01-21,DOGE-USD,47155,32745,,,295511221.4409985
2020-01-22,DOGE-USD,46709,31117,,,287412961.15791994
2020-01-23,DOGE-USD,47551,32645,,,272369253.5356978
2020-01-24,DOGE-USD,55166,33453,,,273096136.29794806
2020-01-25,DOGE-USD,42913,28017,,,274290896.70124775
2020-01-26,DOGE-USD,39979,26484,,,277937022.0694842
2020-01-27,DOGE-USD,48269,31003,,,290367498.0388188
2020-01-28,DOGE-USD,119545,32485,,,299683864.0469005
2020-01-29,DOGE-USD,82791,31030,,,291594776.97874045
2020-01-30,DOGE-USD,50485,30172,,,299082434.8602395
2020-01-31,DOGE-USD,50493,30432,,,289948763.5016959
2020-02-01,DOGE-USD,56366,32997,,,294150682.09176207
2020-02-02,DOGE-USD,72746,36475,,,303849049.2157429
2020-02-03,DOGE-USD,45152,28024,,,296987543.8619779
2020-02-04,DOGE-USD,51403,29656,,,306710069.7760751
2020-02-05,DOGE-USD,45557,26689,,,315698820.01860744
2020-02-06,DOGE-USD,44042,27148,,,327881048.86957824
2020-02-07,DOGE-USD,57544,30879,,,344769438.5195237
2020-02-08,DOGE-USD,65963,29829,,,390017441.7149751
2020-02-09,DOGE-USD,48534,26479,,,393960303.1277291
2020-02-10,DOGE-USD,65299,24152,,,368523943.7240586
2020-02-11,DOGE-USD,89414,25123,,,373009619.0475599
2020-02-12,DOGE-USD,87382,25926,,,377982310.14538616
2020-02-13,DOGE-USD,85369,24965,,,372621256.19900125
2020-02-14,DOGE-USD,139944,24159,,,388813405.0996039
2020-02-15,DOGE-USD,90905,24292,,,356114557.8495546
2020-02-16,DOGE-USD,40126,25046,,,339794349.7735358
2020-02-17,DOGE-USD,40338,24863,,,327382190.09077644
2020-02-18,DOGE-USD,40406,25200,,,350087129.6935654
2020-02-19,DOGE-USD,91137,25073,,,326650215.41030025
2020-02-20,DOGE-USD,39419,24078,,,322580695.00787497
2020-02-21,DOGE-USD,38949,23991,,,325052317.50185573
2020-02-22,DOGE-USD,42902,24892,,,318266969.56459063
2020-02-23,DOGE-USD,41555,25664,,,328888422.88675827
2020-02-24,DOGE-USD,41612,25964,,,318518879.39288133
2020-02-25,DOGE-USD,42247,24827,,,304293175.5605704
2020-02-26,DOGE-USD,75843,28268,,,290213811.9728038
2020-02-27,DOGE-USD,41917,28690,,,283128370.23461586
2020-02-28,DOGE-USD,45136,28857,,,288020784.46444845
2020-02-29,DOGE-USD,42723,28748,,,276988725.9658629
2020-03-01,DOGE-USD,44527,30284,,,278802217.1923635
2020-03-02,DOGE-USD,57598,31757,,,291493348.1812239
2020-03-03,DOGE-USD,57323,29077,,,310517206.85236186
2020-03-04,DOGE-USD,40633,28269,,,296505046.02105874
2020-03-05,DOGE-USD,45573,30985,,,310435716.1037757
2020-03-06,DOGE-USD,40283,27764,,,311979433.04040784
2020-03-07,DOGE-USD,41576,28735,,,299133068.6664821
2020-03-08,DOGE-USD,41246,29248,,,269740815.39789104
2020-03-09,DOGE-USD,72984,30123,,,271859350.64355516
2020-03-10,DOGE-USD,55538,33077,,,270751185.18679446
2020-03-11,DOGE-USD,41571,29085,,,271845659.9564701
2020-03-12,DOGE-USD,38152,26127,,,189670571.32642275
2020-03-13,DOGE-USD,43974,29242,,,219776673.88095897
2020-03-14,DOGE-USD,51714,29562,,,204983733.16003036
2020-03-15,DOGE-USD,74778,30978,,,206585764.8878938
2020-03-16,DOGE-USD,44119,28169,,,194956340.65636528
2020-03-17,DOGE-USD,41241,29495,,,206900284.67227387
2020-03-18,DOGE-USD,41407,28391,,,196589781.16710913
2020-03-19,DOGE-USD,48215,33861,,,216656781.81428784
2020-03-20,DOGE-USD,73920,34527,,,218124822.70152393
2020-03-21,DOGE-USD,43578,31728,,,220367217.64778095
2020-03-22,DOGE-USD,52828,32712,,,212666433.774427
2020-03-23,DOGE-USD,49237,33403,,,228793740.14530668
2020-03-24,DOGE-USD,48743,34163,,,229395074.2045216
2020-03-25,DOGE-USD,45711,30358,,,227832274.02723905
2020-03-26,DOGE-USD,42952,29927,,,230191001.82635605
2020-03-27,DOGE-USD,75564,33620,,,222637074.8228728
2020-03-28,DOGE-USD,46912,31865,,,222870329.42701155
